Text,Sentiment
"I was so excited to find a gluten free angel hair that I immediately put in a bulk order. This allowed me to give this product about ten chances with different cooking and rinsing techniques,  various sauces and attempts at patience. It's awful. The rest of the boxes will go to the food bank because obviously some consumers like it. I will stick with Schar and a few other faves that get the consistency and flavor right... and just forego the angel hair.",Negative
"When in Jamaica I drink JBM coffee and have come to develope a fine appreciation for the bean. What I opened this morning was not what I had expected. To be clear, I was greatly dissapointed. I found bits of husk from the bean, which doesn't make coffee, and is considered filler. The flavor left something to be desired as well, it tasted like folgers coffee without all the acid. I was hoping to leave a great review of this product, but honesty forbids it.",Negative
"A co-worker of mine went to Jamaica for vacation in Feb. and bought me a 1lb. bag of the ground.  It's expiration date was March.  I brewed it as soon as I got home.  To me it tasted like cheap coffee that had been left out in the open air for a week.  I wonder if it was due to the expiration date, or does this coffee really taste like this.  If so, I will never buy again.  From all the hype, I was expecting much more.",Negative
"Two pounds of awful coffee! My goodness, even instant coffee tastes better. The smell is heavenly, but smells can be deceiving. Who knew? If you want the cocoa aftertaste of the real Guatemala Antigua coffee, Starbucks is your best bet. I can't wait. Try it also ice cold; it's out of this world.",Negative
"I purchased this coffee to replace my Lavazza because Lavazza quality has been inconsistent.  Upon opening, I noticed no date on the package... concerning.  I tuned my Vario grinder to ensure the correct grind for this new bean.  I pulled a shot of espresso (I have an Andreja Premium from QuickMill)... Horrible.  I adjusted the grind three more times with as many shots.  The shots were consistently watery, bitter, and, quite frankly, embarrassing.  DO NOT purchase this product.  I will use these beans to pull throw-away shots after cleaning my grinder and espresso machine... that's all they are good for.",Negative
This sugar is way different than the regular sugar. It has a bad after taste. Also you need to use more of this to sweeten anything than the regular sugar.,Negative
"After years of using <a href=""http://www.amazon.com/gp/product/B000FL08AG"">Wholesome Sweeteners Organic Turbinado Raw Cane Sugar, 24-Ounce Pouches (Pack of 12)</a> I decided to mix it up a bit and try something new.  I believe I made a mistake.  I didn't care for it when tasting straight out of the bag.  It's like a poor man's brown sugar, only costing more.  Next, I tried it in some tea and my dislike was confirmed.  The taste is tepid and to me it does not come close to sweetening using a 1:1 ratio to regular or turbinado sugar.  Maybe it will grow on me, and if it does I will be sure to update my review.  However, I do not see that happening.",Negative
"Madhave blonde coconut sugar:  put in my tea and black specks floated to the top. not bugs, just unidentified black specks<br />of something. not very appealing. tried it again in a cup of coffee. got a sliver of something that looked like a hair-thin<br />toothpick. realized it must be one of the stringy hair-like parts of the OUTSIDE of the coconut. then I got another, spit it<br />out and dumped the coffee. I'm back to Xyletol, and I'm throwing out $27 worth of coconut sugar. this was one BAD buy!!!",Negative
"My parents are both diabetics (Type 1 and Type 2). Their blood sugar has been uncontrollable and was looking for a healthy alternative to Splenda.  Bought this last week at Whole Foods in Northbrook and it was on sale as well.<br /><br />Love the smell, but when they put it to their coffee, their blood sugar spiked 5 times the normal range.  At one point, my mom's sugar spiked to it's highest ever at 389.  She was so scared when she saw ""CHECK FOR KETONES"" on the machine.  Well, let's try baking bread and using this coconut sugar instead.  It has that same effect.  I was wondering if we could be doing something wrong.  Maybe we are using a wrong ratio to the table sugar.  My parents used the 1 to 1 ratio (e.g. 1 tsp coconut sugar = 1 tsp cane sugar).<br /><br />I really had high hopes with this product specially for my diabetic parents. I researched high and low here in Amazon and other diabetes blog sites. I have read nothing but excellent reviews of this product and other Organic Coconut Sugar.<br /><br />Please, if we are doing something wrong, let us know.  Give us some feedback.  My parents have stopped taking this and is looking for a different alternative. I read some excellent reviews regarding a product called Xylitol.  So i might try next.",Negative
"i don't care for the unpleasant aftertaste this leaves.  I loved that it was organic, and wanted to try a new sweetener.  It dissolves easily in my hot tea, but it gives that coconut flavor and tastes slightly metalic.",Negative
