Text,Sentiment
"I loved the Jalfrezi and Madras sauces so much, I thought my beloved Tikka Masala would surely be just as wonderful.... but no.<br /><br />I can't even say it's particularly flavorful.  If you prefer VERY mild flavors, this is the sauce for you.  I found it disappointing.  Go for the Jalfrezi or Madras sauces instead.",Neutral
"Just changed my star rating from 5 to 3 because of the price.<br /><br />First review:<br /><br />Like so many other people out there, finances have been tight but I have not been able to give up my coffee habit. I've tried many different brands and variates over the past few years and was never pleased until now. Finally a dark roast coffee at an affordable price! With Subscribe and Save, this coffee is the best deal around. It has a nice rich flavor and is strong. I have found that I use less grounds with this coffee than I have with other brands. Yuban dark roast has made this coffee snob very pleased. Both of my cans expire in August 2011 so freshness is not an issue.<br /><br />Second:<br /><br />Wow! Just went to order more and the price has really gone up! The last time I purchased it through subscribe and save it was close to $12 now it is almost $24! I'll be shopping around for a better price on coffee and  probably will get a different brand.",Neutral
"while this is the best coffee i have ever bought, i will not be buying it from this site again. your price is insane...really? i have bought this coffee from amazon before and got 2 33 oz. cans for less than $20 dollars! so why is it so expensive now? i will be shopping elsewhere on the internet for this product. come on amazon....get real with the price.",Neutral
"I wish they hadn't changed the formula for the Yuban that was sold up until about 2 years ago. I even contacted General Foods and asked why they had reformulated their coffee and they told me they were going back to their ""original"" formula from many years ago. Why? They had a great product and now it is no better that any other dark roast coffee on the market. Yuban was a special treat. Now it is just ordinary. I still like it for everyday coffee, but it sure isn't what it used to be. Formerly, I even preferred it to Starbucks, but no more.",Neutral
"The Yuban Dark Roast is, I think, an outstanding tasting ground coffee, but is WAY OVERPRICED on the Amazon site.. After I had purchased this in 2010 from Amazon I found it locally at a lower price for the same exact item... It pays to  shop around on some items..",Neutral
Was disappointed when our local stores discontinued this item so ordered it online.  Item came quickly however the expiration date was almost past and the bars reflected the date as they were almost stale tasting.  Too bad since I really liked this item.  Guess the company decided to discontinue the product.,Neutral
"Pros: great price. My friends who are not as serious coffee connoisseurs as I am, seem to like the taste<br />Cons: doesn't taste like a dark roast, tastes more like a light roast. Kind of bitter or fruity for my taste..<br /><br />I recommend Starbucks over this, but you're paying a 50% premium. So maybe this is worth trying out for you",Neutral
"I recieved the product VERY quickly and felt I got a good deal, which was great, but the pill pockets inside the bags are very dry and difficult to work with. A little disappointing, since I know that the texture should be akin to Play-Dough, which makes it conducive to hiding pills in. Also, the packaging is actually different than what is pictured, which I expected.",Neutral
"We love the Stella D'Oro Anisette Toast cookies.  For some reason, they are no longer stocked in our local stores.  So, we have resorted to ordering them on line.  This last shipment, in boxes,  expiring Dec. 2009,  are stale and hard.  Every box. One of the boxes had a hole in the plastic inner wrap.  I really miss our Anisette toast.  How can we get them fresher.<br /><br />Very disappointed,  Jacqueline W.",Neutral
"I ordered this product for cocoa-antioxidants that do body good. To my surprize when I received the order, the product's cans indicated that this cocoa's antioxidants were fewer than its cousin product-Hershey's Cocoa, Natural, Unsweetened. Had this fact been described in the promotion ad, I would not have ordered Hershey's Cocoa, Special Dark.",Neutral
It's getting hard to find T Discs and there are limited types of coffee.  I like the Gevalia better than the Maxwell House.  Gevalia is not as bitter.,Neutral
"This oil tastes like regular olive oil, with maybe a hint of lemon. I have had very good lemon olive oils, and this doesn't come close.  It doesn't taste bad - just not lemon-y. But I guess I can't expect too much for the price. Usually a good lemon oil will be at least twice the cost.",Neutral
Like others have said it tastes like yellow powerade with a bit of a twist. Very refreshing but I very much prefer the regular version with pulp.,Neutral
"At first I thought I'd like the coconut juice with lime as something different and refreshing, but it grew old for me.  I much prefer the regular flavored coconut juice.  Now, as for Amy & Brian's products, I do like them.  Great flavor.  I'm just not a huge fan of the juice with lime.",Neutral
